SITE,PLOT,TREAT,SPP,DBH_CM,CANOPY,STEM_TYPE,CLUMP_TYPE,DIV,HEIGHT_M
STEESE,24_3,3,SALIX,1.12,10,CLUMP,END,d,2.1
STEESE,24_3,3,POTR,0.33,50,IND,,d,1.8
STEESE,25_3,3,SALIX,0.41,75,CLUMP,START,d,0.1
STEESE,25_3,3,SALIX,0.33,75,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.33,80,CLUMP,END,d,0.2
STEESE,25_3,3,SALIX,0.15,75,IND,,d,0.1
STEESE,25_3,3,SALIX,0.15,50,IND,,d,0.1
STEESE,25_3,3,SALIX,0.15,90,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.15,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.08,100,IND,,d,0
STEESE,25_3,3,ARCTO,0.08,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.08,100,IND,,d,0
STEESE,25_3,3,SALIX,0.41,80,IND,,d,0.2
STEESE,25_3,3,ARCTO,0.15,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.15,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.33,95,IND,,d,0.1
STEESE,25_3,3,SALIX,0.23,100,IND,,d,0.1
STEESE,25_3,3,SALIX,0.23,100,IND,,d,0.1
STEESE,25_3,3,SALIX,0.15,100,IND,,d,0.1
STEESE,25_3,3,PIME,0.15,100,IND,,c,0.1
STEESE,25_3,3,PIME,0.08,100,IND,,c,0
STEESE,25_3,3,POTR,0.33,100,CLUMP,START,d,0.2
STEESE,25_3,3,POTR,0.23,100,CLUMP,,d,0.2
STEESE,25_3,3,POTR,0.23,100,CLUMP,,d,0.2
STEESE,25_3,3,POTR,0.23,100,CLUMP,END,d,0.2
STEESE,25_3,3,POTR,0.56,90,CLUMP,START,d,0.8
STEESE,25_3,3,POTR,0.48,100,CLUMP,END,d,0.3
STEESE,25_3,3,POTR,0.15,90,IND,,d,0.1
STEESE,25_3,3,POTR,0.08,100,IND,,d,0
STEESE,25_3,3,SALIX,1.12,90,IND,,d,1.1
STEESE,25_3,3,SALIX,0.71,90,IND,,d,0.9
STEESE,25_3,3,ARCTO,0.41,100,IND,,d,0.1
STEESE,25_3,3,SALIX,0.15,75,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.41,100,IND,,d,0.3
STEESE,25_3,3,SALIX,1.42,80,CLUMP,START,d,2.4
STEESE,25_3,3,SALIX,0.79,95,CLUMP,END,d,1.5
STEESE,25_3,3,POTR,3.58,80,IND,,d,4.6
STEESE,25_3,3,POTR,3.17,75,IND,,d,3.7
STEESE,25_3,3,POTR,0.23,90,IND,,d,0.1
STEESE,25_3,3,POTR,0.64,90,IND,,d,0.5
STEESE,25_3,3,POTR,0.33,100,IND,,d,0.1
STEESE,25_3,3,POTR,1.27,80,IND,,d,2.1
STEESE,25_3,3,POTR,0.23,75,IND,,d,1.5
STEESE,25_3,3,SALIX,0.15,90,CLUMP,START,d,0.2
STEESE,25_3,3,SALIX,0.15,0,CLUMP,END,d,0.1
STEESE,25_3,3,POTR,1.91,80,IND,,d,0.4
STEESE,25_3,3,SALIX,0.15,90,IND,,d,0.1
STEESE,25_3,3,SALIX,0.23,10,CLUMP,START,d,0.1
STEESE,25_3,3,SALIX,0.15,10,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.15,0,CLUMP,END,d,0.1
STEESE,25_3,3,SALIX,0.15,95,IND,,d,0.1
STEESE,25_3,3,POTR,2.06,70,IND,,d,3
STEESE,25_3,3,SALIX,0.08,50,IND,,d,0.1
STEESE,25_3,3,POTR,1.68,60,IND,,d,2.4
STEESE,25_3,3,POTR,0.23,95,IND,,d,0.1
STEESE,25_3,3,POTR,0.23,60,IND,,d,1.6
STEESE,25_3,3,SALIX,0.33,90,CLUMP,START,d,0.2
STEESE,25_3,3,SALIX,0.33,80,CLUMP,,d,0.3
STEESE,25_3,3,SALIX,0.23,90,CLUMP,,d,0.2
STEESE,25_3,3,SALIX,0.23,90,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.71,95,CLUMP,END,d,0.5
STEESE,25_3,3,SALIX,0.48,40,IND,,d,1.8
STEESE,25_3,3,POTR,4.14,90,IND,,d,6.1
STEESE,25_3,3,POTR,3.58,90,IND,,d,4.6
STEESE,25_3,3,SALIX,0.41,0,CLUMP,START,d,0.2
STEESE,25_3,3,SALIX,0.56,75,CLUMP,,d,0.5
STEESE,25_3,3,SALIX,0.23,50,CLUMP,END,d,0.1
STEESE,25_3,3,SALIX,0.33,100,CLUMP,START,d,0.3
STEESE,25_3,3,SALIX,0.33,90,CLUMP,END,d,0.2
STEESE,25_3,3,SALIX,0.64,10,CLUMP,START,d,0.3
STEESE,25_3,3,SALIX,0.48,10,CLUMP,,d,0.2
STEESE,25_3,3,SALIX,0.23,10,CLUMP,,d,0.2
STEESE,25_3,3,SALIX,0.41,10,CLUMP,,d,0.2
STEESE,25_3,3,SALIX,0.64,10,CLUMP,,d,0.2
STEESE,25_3,3,SALIX,0.33,10,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.64,0,CLUMP,,d,0.3
STEESE,25_3,3,SALIX,0.23,10,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.23,10,CLUMP,,d,0.2
STEESE,25_3,3,SALIX,0.33,0,CLUMP,,d,0.2
STEESE,25_3,3,SALIX,0.56,0,CLUMP,,d,0.3
STEESE,25_3,3,SALIX,0.41,0,CLUMP,,d,0.3
STEESE,25_3,3,SALIX,0.23,25,CLUMP,,d,0.2
STEESE,25_3,3,SALIX,0.33,0,CLUMP,END,d,0.2
STEESE,25_3,3,SALIX,0.08,100,IND,,d,0.1
STEESE,25_3,3,SALIX,0.33,90,CLUMP,START,d,0.1
STEESE,25_3,3,SALIX,0.33,100,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.33,75,CLUMP,END,d,0.1
STEESE,25_3,3,SALIX,0.15,25,CLUMP,START,d,0
STEESE,25_3,3,SALIX,0.15,25,CLUMP,END,d,0
STEESE,25_3,3,SALIX,0.15,0,IND,,d,0.1
STEESE,25_3,3,SALIX,1.6,90,CLUMP,START,d,1.1
STEESE,25_3,3,SALIX,1.04,90,CLUMP,END,d,1.1
STEESE,25_3,3,ARCTO,0.33,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.64,100,IND,,d,0.2
STEESE,25_3,3,ARCTO,0.23,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.41,100,CLUMP,START,d,0.2
STEESE,25_3,3,ARCTO,0.41,100,CLUMP,,d,0.3
STEESE,25_3,3,ARCTO,0.33,100,CLUMP,END,d,0.2
STEESE,25_3,3,ARCTO,0.23,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.23,100,IND,,d,0
STEESE,25_3,3,ARCTO,0.23,100,IND,,d,0
STEESE,25_3,3,ARCTO,0.23,100,IND,,d,0
STEESE,25_3,3,ARCTO,0.23,100,IND,,d,0
STEESE,25_3,3,ARCTO,0.41,100,IND,,d,0.3
STEESE,25_3,3,ARCTO,0.15,75,IND,,d,0
STEESE,25_3,3,ARCTO,0.33,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.15,100,IND,,d,0
STEESE,25_3,3,ARCTO,0.15,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.15,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.79,90,IND,,d,0.3
STEESE,25_3,3,ARCTO,0.15,100,IND,,d,0
STEESE,25_3,3,ARCTO,0.64,95,IND,,d,0.6
STEESE,25_3,3,ARCTO,0.15,100,IND,,d,0.1
STEESE,25_3,3,ARCTO,0.15,75,IND,,d,0.2
STEESE,25_3,3,ARCTO,0.08,100,IND,,d,0
STEESE,25_3,3,ARCTO,0.08,100,CLUMP,START,d,0
STEESE,25_3,3,ARCTO,0.08,100,CLUMP,END,d,0
STEESE,25_3,3,ARCTO,0.33,100,IND,,d,0.1
STEESE,25_3,3,POTR,2.24,80,CLUMP,START,d,3.7
STEESE,25_3,3,POTR,3.4,95,CLUMP,END,d,4.6
STEESE,25_3,3,SALIX,1.12,75,CLUMP,START,d,0.8
STEESE,25_3,3,SALIX,0.71,75,CLUMP,END,d,0.5
STEESE,25_3,3,SALIX,1.27,50,CLUMP,START,d,1.1
STEESE,25_3,3,SALIX,0.86,80,CLUMP,END,d,1.1
STEESE,25_3,3,SALIX,0.33,0,CLUMP,START,d,0.1
STEESE,25_3,3,SALIX,0.33,0,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.33,0,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.33,0,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.15,0,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.33,0,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.33,0,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.33,0,CLUMP,,d,0.1
STEESE,25_3,3,SALIX,0.48,0,CLUMP,,d,0.3
STEESE,25_3,3,SALIX,0.64,0,CLUMP,END,d,0.4
STEESE,25_3,3,SALIX,0.56,95,CLUMP,START,d,0.4
STEESE,25_3,3,SALIX,0.23,0,CLUMP,END,d,0.2
STEESE,25_3,3,SALIX,0.97,90,CLUMP,START,d,0.9
STEESE,25_3,3,SALIX,1.19,80,CLUMP,END,d,1.1
STEESE,25_3,3,SALIX,0.33,100,IND,,d,0.1
STEESE,25_3,3,SALIX,0.71,30,IND,,d,2
STEESE,25_3,3,SALIX,0.15,80,IND,,d,0.1
STEESE,25_3,3,SALIX,0.15,50,IND,,d,0.1
STEESE,25_3,3,SALIX,1.83,80,IND,,d,1.1
STEESE,25_3,3,SALIX,1.04,80,IND,,d,0.4
STEESE,25_3,3,SALIX,1.42,50,CLUMP,START,d,3.7
STEESE,25_3,3,SALIX,2.13,80,CLUMP,END,d,3.7
STEESE,25_3,3,SALIX,0.64,90,IND,,d,0.5
STEESE,25_3,3,SALIX,0.15,90,IND,,d,0.1
STEESE,25_3,3,POTR,NA,20,IND,,d,0.1
STEESE,25_3,3,POTR,NA,20,IND,,d,0
STEESE,25_3,3,POTR,NA,30,IND,,d,0.1
STEESE,25_3,3,POTR,NA,30,IND,,d,0.1
STEESE,25_3,3,POTR,0.33,100,IND,,d,0.1
STEESE,25_3,3,POTR,0.15,100,IND,,d,0.1
STEESE,25_3,3,POTR,0.64,90,IND,,d,0.5
STEESE,25_3,3,POTR,3.33,80,IND,,d,1.5
STEESE,25_3,3,POTR,3.66,95,IND,,d,4.6
STEESE,25_3,3,POTR,0.64,80,IND,,d,2
STEESE,25_3,3,POTR,1.35,30,IND,,d,2.1
STEESE,25_3,3,POTR,2.06,80,IND,,d,3
STEESE,25_3,3,POTR,0.41,70,IND,,d,1.5
STEESE,25_3,3,POTR,0.97,10,IND,,d,2.1
STEESE,25_3,3,POTR,0.64,30,CLUMP,START,d,1.8
STEESE,25_3,3,POTR,1.42,60,CLUMP,END,d,3
STEESE,25_3,3,POTR,0.23,50,IND,,d,1.5
STEESE,25_3,3,POTR,2.39,90,IND,,d,3.7
STEESE,25_3,3,POTR,1.27,90,IND,,d,2.7
STEESE,25_3,3,POTR,1.04,90,IND,,d,2.4
STEESE,25_3,3,POTR,0.48,50,IND,,d,1.8
STEESE,25_3,3,POTR,0.64,95,IND,,d,2
STEESE,25_3,3,POTR,5.31,60,IND,,d,9.1
STEESE,25_3,3,POTR,1.75,95,IND,,d,3
STEESE,25_3,3,POTR,3.17,95,IND,,d,3.7
STEESE,25_3,3,POTR,2.87,90,IND,,d,3.7
STEESE,25_3,3,POTR,1.68,90,IND,,d,3
STEESE,25_3,3,SALIX,0.23,30,IND,,d,1.8
STEESE,25_3,3,SALIX,0.15,90,IND,,d,0.1
STEESE,25_3,3,SALIX,0.71,30,CLUMP,,d,2.1
STEESE,25_3,3,SALIX,0.64,20,CLUMP,,d,1.8
STEESE,25_3,3,SALIX,0.86,15,CLUMP,,d,1.8
STEESE,25_3,3,SALIX,0.86,40,CLUMP,,d,1.8
STEESE,25_3,3,SALIX,1.19,90,CLUMP,,d,2.4
STEESE,25_3,3,SALIX,1.68,90,CLUMP,,d,3
STEESE,25_3,3,SALIX,1.04,90,CLUMP,,d,2.1
STEESE,25_3,3,SALIX,1.6,80,CLUMP,,d,3.4
STEESE,25_3,3,SALIX,0.56,30,IND,,d,1.8
STEESE,25_3,3,SALIX,0.33,95,IND,,d,1.5
STEESE,25_3,3,SALIX,0.56,95,CLUMP,START,d,1.8
STEESE,25_3,3,SALIX,0.86,100,CLUMP,END,d,2.1
STEESE,25_3,3,SALIX,0.33,20,IND,,d,1.8
STEESE,25_3,3,SALIX,0.48,80,IND,,d,2.1
STEESE,25_3,3,SALIX,0.79,75,IND,,d,2.3
STEESE,25_3,3,SALIX,0.56,90,IND,,d,1.8
STEESE,25_3,3,SALIX,0.33,95,IND,,d,1.5
STEESE,25_3,3,SALIX,0.23,90,CLUMP,START,d,1.4
STEESE,25_3,3,SALIX,0.56,80,CLUMP,,d,1.8
STEESE,25_3,3,SALIX,0.33,95,CLUMP,END,d,1.5
STEESE,25_3,3,SALIX,0.41,80,IND,,d,1.8
STEESE,25_3,3,SALIX,0.33,90,IND,,d,1.5
STEESE,25_3,3,SALIX,0.64,70,IND,,d,1.8
STEESE,25_3,3,SALIX,0.56,80,IND,,d,1.7
STEESE,25_3,3,SALIX,0.79,70,IND,,d,1.8
STEESE,25_3,3,SALIX,0.23,75,IND,,d,1.4
STEESE,25_3,3,ARCTO,0.15,90,IND,,d,0
STEESE,25_3,3,ARCTO,0.33,100,CLUMP,START,d,1.5
STEESE,25_3,3,ARCTO,0.15,100,CLUMP,,d,1.4
STEESE,25_3,3,ARCTO,0.23,100,CLUMP,END,d,1.5
STEESE,25_3,3,SALIX,0.41,50,CLUMP,START,d,1.5
STEESE,25_3,3,SALIX,0.23,60,CLUMP,END,d,1.4
STEESE,25_3,3,SALIX,0.41,95,IND,,d,1.5
STEESE,25_3,3,SALIX,0.33,90,CLUMP,START,d,1.5
STEESE,25_3,3,SALIX,1.27,95,CLUMP,,d,2.4
STEESE,25_3,3,SALIX,1.27,95,CLUMP,END,d,2.4
STEESE,25_3,3,BENE,3.1,100,IND,,d,4
STEESE,25_3,3,SALIX,1.83,95,CLUMP,START,d,3
STEESE,25_3,3,SALIX,0.41,95,CLUMP,,d,1.5
STEESE,25_3,3,SALIX,1.75,95,CLUMP,END,d,3
STEESE,25_3,3,SALIX,0.56,40,IND,,d,1.8
STEESE,25_3,3,SALIX,0.41,60,IND,,d,1.8
STEESE,25_3,3,SALIX,1.04,70,IND,,d,1.8
STEESE,23_3,3,POTR,0.41,95,IND,,d,0.1
STEESE,23_3,3,POTR,0.23,100,CLUMP,START,d,0.2
STEESE,23_3,3,POTR,0.33,100,CLUMP,END,d,0.2
STEESE,23_3,3,POTR,0.15,100,IND,,d,0.1
STEESE,23_3,3,ARCTO,0.15,50,IND,,d,0
STEESE,23_3,3,ARCTO,0.08,18,IND,,d,0
STEESE,23_3,3,ARCTO,0.71,90,CLUMP,START,d,0.6
STEESE,23_3,3,ARCTO,0.71,90,CLUMP,END,d,0.6
STEESE,23_3,3,SALIX,0.15,90,CLUMP,START,d,0.1
STEESE,23_3,3,SALIX,0.33,100,CLUMP,,d,0.3
STEESE,23_3,3,SALIX,0.33,100,CLUMP,,d,0.3
STEESE,23_3,3,SALIX,0.23,0,CLUMP,,d,0.3
STEESE,23_3,3,SALIX,0.23,100,CLUMP,,d,0.3
STEESE,23_3,3,SALIX,0.23,100,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.23,0,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.33,0,CLUMP,,d,0.1
STEESE,23_3,3,SALIX,0.41,100,CLUMP,,d,0.3
STEESE,23_3,3,SALIX,0.41,100,CLUMP,,d,0.3
STEESE,23_3,3,SALIX,0.23,75,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.15,100,CLUMP,,d,0.1
STEESE,23_3,3,SALIX,0.33,0,CLUMP,END,d,0.2
STEESE,23_3,3,SALIX,0.41,100,CLUMP,START,d,0.3
STEESE,23_3,3,SALIX,1.27,100,CLUMP,,d,0.6
STEESE,23_3,3,SALIX,0.48,0,CLUMP,,d,0.3
STEESE,23_3,3,SALIX,0.64,100,CLUMP,END,d,0.6
STEESE,23_3,3,SALIX,0.08,100,CLUMP,START,d,0.1
STEESE,23_3,3,SALIX,0.08,50,CLUMP,END,d,0.1
STEESE,23_3,3,SALIX,0.33,10,CLUMP,START,d,0.2
STEESE,23_3,3,SALIX,0.41,0,CLUMP,,d,0.3
STEESE,23_3,3,SALIX,0.41,80,CLUMP,END,d,0.3
STEESE,23_3,3,SALIX,0.48,100,CLUMP,START,d,0.3
STEESE,23_3,3,SALIX,0.23,100,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.71,90,CLUMP,,d,0.6
STEESE,23_3,3,SALIX,0.33,90,CLUMP,END,d,0.3
STEESE,23_3,3,SALIX,0.33,90,CLUMP,START,d,0.3
STEESE,23_3,3,SALIX,0.23,100,CLUMP,END,d,0.1
STEESE,23_3,3,ARCTO,0.15,100,IND,,d,0
STEESE,23_3,3,ARCTO,0.23,100,IND,,d,0
STEESE,23_3,3,ARCTO,0.15,100,IND,,d,0
STEESE,23_3,3,ARCTO,0.08,100,IND,,d,0
STEESE,23_3,3,ARCTO,0.15,100,IND,,d,0
STEESE,23_3,3,POTR,0.79,80,IND,,d,0.8
STEESE,23_3,3,POTR,0.56,80,IND,,d,0.6
STEESE,23_3,3,SALIX,0.33,90,CLUMP,START,d,0.2
STEESE,23_3,3,SALIX,0.71,80,CLUMP,,d,0.9
STEESE,23_3,3,SALIX,1.27,25,CLUMP,END,d,0.6
STEESE,23_3,3,SALIX,0.23,100,CLUMP,START,d,0.1
STEESE,23_3,3,SALIX,0.23,10,CLUMP,END,d,0.2
STEESE,23_3,3,SALIX,1.04,90,IND,,d,0.4
STEESE,23_3,3,SALIX,1.83,90,IND,,d,0.9
STEESE,23_3,3,BENE,1.42,90,CLUMP,START,d,2.4
STEESE,23_3,3,BENE,1.19,70,CLUMP,END,d,2.7
STEESE,23_3,3,POTR,2.69,70,IND,,d,4.6
STEESE,23_3,3,SALIX,0.33,75,CLUMP,START,d,0.3
STEESE,23_3,3,SALIX,0.15,100,CLUMP,END,d,0.1
STEESE,23_3,3,SALIX,0.64,90,IND,,d,2.1
STEESE,23_3,3,SALIX,0.41,0,CLUMP,START,d,0.3
STEESE,23_3,3,SALIX,0.79,75,CLUMP,END,d,0.8
STEESE,23_3,3,SALIX,0.71,95,IND,,d,1.8
STEESE,23_3,3,SALIX,0.15,100,IND,,d,0.1
STEESE,23_3,3,SALIX,0.86,70,IND,,d,1.8
STEESE,23_3,3,POTR,1.35,75,IND,,d,0.6
STEESE,23_3,3,POTR,0.86,75,IND,,d,0.8
STEESE,23_3,3,POTR,0.97,80,IND,,d,2.4
STEESE,23_3,3,PIME,0.79,100,IND,,c,0.5
STEESE,23_3,3,SALIX,0.41,100,CLUMP,START,d,0.4
STEESE,23_3,3,SALIX,0.23,0,CLUMP,,d,0.3
STEESE,23_3,3,SALIX,0.64,100,CLUMP,,d,0.5
STEESE,23_3,3,SALIX,0.64,100,CLUMP,,d,0.5
STEESE,23_3,3,SALIX,0.97,75,CLUMP,,d,0.6
STEESE,23_3,3,SALIX,1.42,80,CLUMP,END,d,0.9
STEESE,23_3,3,ARCTO,0.71,100,CLUMP,START,d,0.6
STEESE,23_3,3,ARCTO,0.23,90,CLUMP,,d,1.4
STEESE,23_3,3,ARCTO,1.04,90,CLUMP,,d,1.1
STEESE,23_3,3,ARCTO,1.04,90,CLUMP,,d,0.9
STEESE,23_3,3,ARCTO,0.79,100,CLUMP,,d,0.6
STEESE,23_3,3,ARCTO,0.56,100,CLUMP,,d,0.4
STEESE,23_3,3,ARCTO,0.33,100,CLUMP,,d,0.2
STEESE,23_3,3,ARCTO,0.64,100,CLUMP,,d,0.9
STEESE,23_3,3,ARCTO,0.56,100,CLUMP,END,d,0.6
STEESE,23_3,3,ARCTO,2.13,95,IND,,d,0.9
STEESE,23_3,3,ARCTO,0.23,100,CLUMP,START,d,0.2
STEESE,23_3,3,ARCTO,0.33,100,CLUMP,,d,0.2
STEESE,23_3,3,ARCTO,0.48,100,CLUMP,END,d,0.3
STEESE,23_3,3,ARCTO,0.08,25,IND,,d,0.1
STEESE,23_3,3,SALIX,0.79,90,IND,,d,1.8
STEESE,23_3,3,SALIX,1.04,75,IND,,d,0.2
STEESE,23_3,3,SALIX,0.97,75,IND,,d,0.6
STEESE,23_3,3,SALIX,0.71,100,CLUMP,START,d,0.8
STEESE,23_3,3,SALIX,0.41,100,CLUMP,END,d,0.5
STEESE,23_3,3,ARCTO,0.41,80,IND,,d,0
STEESE,23_3,3,SALIX,0.08,80,IND,,d,0
STEESE,23_3,3,POTR,0.33,100,IND,,d,0.2
STEESE,23_3,3,POTR,0.15,100,CLUMP,START,d,0.1
STEESE,23_3,3,POTR,0.08,100,CLUMP,END,d,0
STEESE,23_3,3,PIME,0.41,100,IND,,c,0.3
STEESE,23_3,3,SALIX,0.33,30,IND,,d,0.2
STEESE,23_3,3,SALIX,0.86,10,CLUMP,START,d,0.5
STEESE,23_3,3,SALIX,0.41,90,CLUMP,END,d,0.1
STEESE,23_3,3,SALIX,0.86,10,IND,,d,0.6
STEESE,23_3,3,SALIX,0.56,80,IND,,d,0.3
STEESE,23_3,3,SALIX,0.23,90,IND,,d,0.3
STEESE,23_3,3,SALIX,0.23,0,CLUMP,START,d,0.2
STEESE,23_3,3,SALIX,0.15,100,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.33,0,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.23,50,CLUMP,,d,0.1
STEESE,23_3,3,SALIX,0.23,100,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.15,0,CLUMP,,d,0.1
STEESE,23_3,3,SALIX,0.08,90,CLUMP,END,d,0.1
STEESE,23_3,3,SALIX,0.48,10,CLUMP,START,d,0.2
STEESE,23_3,3,SALIX,0.15,100,CLUMP,,d,0.1
STEESE,23_3,3,SALIX,0.41,80,CLUMP,END,d,0.4
STEESE,23_3,3,SALIX,0.33,0,CLUMP,START,d,0.1
STEESE,23_3,3,SALIX,0.23,100,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.23,100,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.48,0,CLUMP,,d,0.3
STEESE,23_3,3,SALIX,0.23,50,CLUMP,,d,0.1
STEESE,23_3,3,SALIX,0.64,100,CLUMP,END,d,0.4
STEESE,23_3,3,SALIX,0.56,90,IND,,d,0.3
STEESE,23_3,3,SALIX,0.56,90,IND,,d,0.3
STEESE,23_3,3,SALIX,0.33,100,CLUMP,START,d,0.3
STEESE,23_3,3,SALIX,0.23,100,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.15,100,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.64,90,CLUMP,,d,0.5
STEESE,23_3,3,SALIX,0.33,75,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.33,0,CLUMP,,d,0.2
STEESE,23_3,3,SALIX,0.79,100,CLUMP,END,d,0.8
STEESE,23_3,3,SALIX,0.86,100,IND,,d,2.4
STEESE,23_3,3,SALIX,0.33,100,IND,,d,1.5
STEESE,23_3,3,SALIX,0.33,100,IND,,d,1.7
STEESE,23_3,3,SALIX,1.04,70,IND,,d,1.8
STEESE,23_3,3,SALIX,0.64,95,IND,,d,2
STEESE,23_3,3,SALIX,0.15,90,IND,,d,1.4
STEESE,23_3,3,SALIX,0.15,90,IND,,d,1.4
STEESE,23_3,3,SALIX,0.41,90,CLUMP,START,d,1.5
STEESE,23_3,3,SALIX,0.41,90,CLUMP,END,d,1.5
STEESE,23_3,3,SALIX,1.35,100,IND,,d,2.7
STEESE,23_3,3,SALIX,0.41,60,IND,,d,1.8
STEESE,23_3,3,SALIX,0.15,100,IND,,d,1.2
STEESE,23_3,3,SALIX,0.33,100,IND,,d,1.4
STEESE,23_3,3,SALIX,0.64,50,CLUMP,START,d,1.8
STEESE,23_3,3,SALIX,0.86,50,CLUMP,END,d,2
STEESE,23_3,3,SALIX,0.97,95,IND,,d,2.1
STEESE,23_3,3,SALIX,0.56,90,CLUMP,START,d,2.1
STEESE,23_3,3,SALIX,0.33,90,CLUMP,END,d,1.5
STEESE,23_3,3,SALIX,0.48,50,IND,,d,1.8
STEESE,23_3,3,POTR,0.79,75,IND,,d,2.3
STEESE,23_3,3,BENE,1.5,90,IND,,d,2.4
STEESE,23_3,3,BENE,1.04,90,CLUMP,START,d,2.4
STEESE,23_3,3,BENE,1.42,85,CLUMP,END,d,3
STEESE,23_3,3,BENE,0.33,100,IND,,d,1.5
STEESE,23_3,3,BENE,0.15,100,IND,,d,1.4
STEESE,23_3,3,BENE,0.41,100,IND,,d,1.7
STEESE,23_3,3,BENE,0.48,80,IND,,d,1.7
STEESE,23_3,3,BENE,1.19,50,IND,,d,2.1
STEESE,23_3,3,BENE,0.23,90,IND,,d,1.8
STEESE,23_3,3,BENE,1.6,100,IND,,d,2.7
STEESE,23_3,3,BENE,0.86,85,IND,,d,2.4
STEESE,23_3,3,POTR,0.79,80,IND,,d,2.1
STEESE,23_3,3,POTR,0.48,80,IND,,d,1.7
STEESE,23_3,3,SALIX,0.56,90,CLUMP,START,d,1.8
STEESE,23_3,3,SALIX,0.56,90,CLUMP,,d,1.7
STEESE,23_3,3,SALIX,0.71,40,CLUMP,END,d,1.8
STEESE,23_3,3,SALIX,0.41,94,IND,,d,1.5
STEESE,23_3,3,SALIX,0.33,90,IND,,d,1.8
STEESE,23_3,3,BENE,0.41,70,IND,,d,1.8
STEESE,23_3,3,SALIX,0.56,80,CLUMP,START,d,1.8
STEESE,23_3,3,SALIX,0.41,80,CLUMP,,d,1.8
STEESE,23_3,3,SALIX,0.56,80,CLUMP,,d,1.8
STEESE,23_3,3,SALIX,0.56,75,CLUMP,,d,1.8
STEESE,23_3,3,SALIX,0.79,70,CLUMP,END,d,2
STEESE,23_3,3,POTR,0.48,80,IND,,d,1.8
STEESE,23_3,3,POTR,2.87,70,IND,,d,5.2
STEESE,23_3,3,POTR,1.5,80,IND,,d,2.6
STEESE,23_3,3,POTR,0.23,75,IND,,d,1.5
STEESE,23_3,3,POTR,1.5,90,IND,,d,2.4
STEESE,23_3,3,POTR,0.48,90,IND,,d,2
STEESE,23_3,3,SALIX,2.24,95,CLUMP,START,d,3
STEESE,23_3,3,SALIX,2.69,100,CLUMP,,d,3.7
STEESE,23_3,3,SALIX,2.62,95,CLUMP,END,d,3.7
STEESE,23_3,3,SALIX,2.62,60,IND,,d,3.7
STEESE,23_3,3,POTR,0.23,75,IND,,d,1.2
STEESE,23_3,3,POTR,0.97,60,IND,,d,2.1
STEESE,23_3,3,POTR,0.86,70,IND,,d,2.1
STEESE,23_3,3,POTR,0.71,75,IND,,d,2.1
STEESE,23_3,3,POTR,0.48,80,IND,,d,1.8
STEESE,23_3,3,ARCTO,1.12,90,CLUMP,START,d,2.4
STEESE,23_3,3,ARCTO,0.64,75,CLUMP,,d,1.5
STEESE,23_3,3,ARCTO,0.23,50,CLUMP,,d,1.4
STEESE,23_3,3,ARCTO,0.71,75,CLUMP,END,d,1.5
STEESE,19_2,2,BENE,1.42,90,IND,,d,2.1
STEESE,19_2,2,BENE,1.5,90,IND,,d,2.7
STEESE,19_2,2,BENE,0.86,95,IND,,d,1.8
STEESE,19_2,2,PIME,0.86,100,IND,,c,1.7
STEESE,19_2,2,PIME,1.19,100,IND,,c,0.5
